date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather
2014-04-24,7.75,1.1705672090272188,-1.1857821178116963,,,0.47011312857122284,-0.24641882930197226,-0.9537488699698691,,-0.5409691199588856,0.6215855958565145,-0.8201833672680761,-0.32558330465110774,,0.34527215817604295
2014-04-25,6.4,0.945305085219195,-0.04195942892169231,,,-0.24199431065188812,-0.562773645536737,-0.011974911662155181,,-0.25693759961477813,-0.5375919466838335,1.4510975835305666,0.3274574453207111,,
2014-04-26,7.5,0.7961063923138775,-1.2737553566521278,,,-0.7916561679261033,-0.21722585685858303,-0.7565461468918011,,-0.3976719815027074,0.049519841555054796,-0.44258378044861424,5.20565905511403,,
2014-04-27,7.2,-1.213958465512832,-1.8465117578807506,,,,-0.37145295112376675,-0.9313559382617619,,,-0.3676411061867647,-0.6388669206889968,0.3040124455992078,,
2014-04-28,6.75,0.47503064700649544,-0.7281151780308159,,,-0.9694777084763242,0.04233336725296276,-0.7017677392518646,,-0.4120008704266831,-0.5913036816607435,-0.9530007078002392,,,
2014-04-29,7.25,-0.25417803241298126,0.05572776719874679,,,1.4279477827375202,0.311638663028128,0.3205697678246915,,-0.5846569701266319,-0.39821368844579774,1.47944314193585,,,
2014-04-30,6.8,-0.3984128460363834,-0.0024294874701096133,,,0.23201645670857157,-0.264255181741055,0.45810011439964315,,-0.2472273553071853,-0.5078023818111204,-0.3734744843804058,0.05118698761607099,,
2014-05-01,8.0,2.530850238761256,-0.6999020379904402,,,-0.8429819662647059,-0.41927459526773286,0.8514704406264642,,-0.4637674532097892,-0.4983922114982591,1.388132381786921,-0.3268361279477826,,
2014-05-02,7.2,0.6679716981461661,2.013383225720275,,,0.47150101362807223,0.31385934675979604,-1.1646002073430204,,,-0.5798027502138302,2.6209287965372208,-0.20627871644738918,,-0.5394172358945791
2014-05-03,6.25,0.1436043165234012,-1.5583277580880068,,,-1.2081393267664582,-0.565650642247397,-1.2265883041075054,,0.7755508261207683,-0.21848618361403863,-0.9439713927795439,,,
2014-05-04,7.6,0.2787911381821684,-0.1960922589739226,,,-0.5641550109239887,-0.2855020967422145,-1.3602926567921012,,,0.474245691296655,1.696406767634753,-0.722472116186113,,
2014-05-05,7.0,-0.9196785760973056,-0.03679795953680928,,,-1.1439546332472756,-0.2678129995222942,-0.7539614166252543,,,-0.5525600279245559,0.5596334030436572,-0.043598290058147596,,
2014-05-07,6.75,-0.3141137905965158,-0.0198705513193051,,,0.22764296429352923,0.2213594108566162,0.06098484982826049,,0.4448782361300525,1.6221020589817485,-0.3512862295143642,-0.46078035816107515,,-0.4373292007754018
2014-05-08,7.0,-2.0386687728872066,,,,,5.9995725810456095,-0.4676635505957811,,,,-0.48091515139535346,,,
